file,rows,cols,mae_mean_norm,mae_p95_norm,rmse_mean_norm,rmse_global_norm,mae_mean_raw,mae_median_raw,mae_std_raw,mae_p95_raw,rmse_mean_raw,rmse_median_raw,rmse_std_raw,rmse_p95_raw,rmse_global_raw,max_abs_err_raw,path
0318.pkl.gz,26448,375,0.00019168762082699686,0.00033856366644613445,0.00024893166846595705,0.00026993849287427146,8.843393879942596e-05,8.066766895353794e-05,3.73996481357608e-05,0.0001561943645356223,0.00011484314745757729,0.00010489949636394158,4.81653114547953e-05,0.0002019791427301243,0.00012453453061658361,0.0014662891626358032,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/3p6/0318.pkl.gz
0592.pkl.gz,26448,375,0.00044549841550178826,0.0008836120250634849,0.0005799721111543477,0.0006463614304573101,0.00020552804926410317,0.000182939664227888,0.00010268463665852323,0.00040764911682344973,0.00026756664738059044,0.00023814954329282045,0.00013163709081709385,0.0005280518089421093,0.00029819485967202166,0.0042551737278699875,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/6p6/0592.pkl.gz
1173.pkl.gz,26448,375,0.0006029962678439915,0.0010781735181808472,0.000786680611781776,0.0008549224167442074,0.000278188701486215,0.00026236960547976196,0.00012036690895911306,0.0004974087933078408,0.0003629304119385779,0.00034379109274595976,0.0001544128026580438,0.0006419303826987743,0.0003944132259200307,0.004878615960478783,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/7p8/1173.pkl.gz
0970.pkl.gz,26448,375,0.0004883187357336283,0.0009431270882487297,0.0006381690036505461,0.0007120780292001226,0.00022528294357471168,0.00020049716113135219,0.0001130940145230852,0.00043510610703378916,0.0002944154548458755,0.000262860965449363,0.00014574058877769858,0.0005633053951896727,0.000328512890876563,0.004580823704600334,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/6p6/0970.pkl.gz
0787.pkl.gz,26448,375,0.00031266306177712977,0.0005567340413108468,0.0004076640761923045,0.00044282892864840577,0.00014424521941691637,0.00013494510494638234,6.15451717749238e-05,0.0002568459021858871,0.00018807339074555784,0.00017639882571529597,7.978365465532988e-05,0.00033383737900294363,0.00020429645681394428,0.0026504192501306534,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/4p6/0787.pkl.gz
0525.pkl.gz,26448,375,0.0003751200856640935,0.0006730128079652786,0.000488966703414917,0.0005346768803696179,0.00017305943765677512,0.00016475080337841064,7.725177420070395e-05,0.0003104904608335346,0.00022558185446541756,0.00021497474517673254,9.97942261165008e-05,0.0004038221959490329,0.000246670047125179,0.003162173554301262,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/5p2/0525.pkl.gz
0743.pkl.gz,26448,375,0.0003469861112535,0.0006417340482585132,0.00045149156358093023,0.0004979991434808391,0.00016007997328415513,0.00015066159539856017,7.423356146318838e-05,0.0002960601996164769,0.0002082929277094081,0.00019591973978094757,9.694630716694519e-05,0.0003875735856126994,0.00022974883840382466,0.0038949064910411835,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/5p2/0743.pkl.gz
0251.pkl.gz,26448,375,0.0007518769125454128,0.0014204437611624599,0.0009843900334089994,0.0010947252256583225,0.0003468738868832588,0.000321210507536307,0.00017038072110153735,0.000655313313473016,0.0004541424277704209,0.00042220178875140846,0.00022096402244642377,0.0008564350428059697,0.0005050448679517069,0.006733965128660202,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/8p4/0251.pkl.gz
0117.pkl.gz,26448,375,0.0004753667744807899,0.0009313229820691049,0.0006225957185961306,0.0007004831175834936,0.00021930760703980923,0.00019734035595320165,0.00011405361874494702,0.000429660314694047,0.0002872307668440044,0.00026050288579426706,0.00014809845015406609,0.0005598341813310981,0.00032316345581571195,0.0040997788310050964,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/6p4/0117.pkl.gz
0366.pkl.gz,26448,375,0.0007204498979263008,0.0013514116872102022,0.0009387179743498564,0.00104126873571855,0.00033237526076845825,0.00031452899565920234,0.00016149345901794732,0.0006234656320884824,0.0004330718657001853,0.0004100498335901648,0.00020788544497918338,0.0008057623635977507,0.00048038286450229246,0.007924415171146393,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/7p2/0366.pkl.gz
0491.pkl.gz,26448,375,0.0006742727709934115,0.001159205916337669,0.0008783859666436911,0.0009496445453024097,0.00031107175163924694,0.00030387891456484795,0.00012879224959760904,0.0005347927217371762,0.000405238097300753,0.00039572821697220206,0.00016650790348649025,0.0006937730358913541,0.0004381126931861188,0.006037349812686443,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/7p2/0491.pkl.gz
1200.pkl.gz,26448,375,0.00037664594128727913,0.0006358333630487323,0.0004908778355456889,0.0005270343941115235,0.00017376332834828645,0.00016891598352231085,6.861573638161644e-05,0.00029333788552321494,0.00022646354045718908,0.00022076562163420022,8.850621088640764e-05,0.0003801597049459815,0.00024314428140959182,0.002966249594464898,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/4p6/1200.pkl.gz
0821.pkl.gz,26448,375,0.00036462981370277703,0.0006480477168224752,0.0004758447175845504,0.000516671709376326,0.00016821979079395533,0.00015950985834933817,7.192038901848719e-05,0.0002989729109685868,0.0002195281267631799,0.00020832501468248665,9.286811837228015e-05,0.0003869005595333874,0.00023836334900110114,0.003160826861858368,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/4p6/0821.pkl.gz
0812.pkl.gz,26448,375,0.0006507110083475709,0.0011310696136206388,0.0008487016311846673,0.0009126741684005237,0.00030020164558663964,0.00028750969795510173,0.000120434386190027,0.0005218122969381511,0.0003915433771908283,0.0003752358315978199,0.00015486309712287039,0.0006749138701707125,0.00042105672842826953,0.005282692611217499,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/7p2/0812.pkl.gz
0914.pkl.gz,26448,375,0.000714403111487627,0.0014813791494816542,0.0009338282980024815,0.0010567670543639301,0.00032958557130768895,0.00028101360658183694,0.00017736450536176562,0.0006834257510490716,0.0004308161442168057,0.00036963337333872914,0.0002282240748172626,0.0008873936021700501,0.00048753308672481267,0.00806158035993576,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/10p4/0914.pkl.gz
0441.pkl.gz,26448,375,0.0004922263906337321,0.0009295765194110572,0.0006427798653021455,0.0007126600133446896,0.0002270857075927779,0.0002011009055422619,0.00011013804760295898,0.0004288546333555132,0.0002965426247101277,0.00026441473164595664,0.00014198446297086775,0.0005583596066571772,0.0003287812628658397,0.004844090901315212,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/6p6/0441.pkl.gz
0989.pkl.gz,26448,375,0.0005044503486715257,0.0010046128882095218,0.0006595278391614556,0.0007394747002757909,0.0002327251568203792,0.0002083396102534607,0.0001195951335830614,0.00046347215538844466,0.00030426919693127275,0.0002735457965172827,0.00015428909682668746,0.0006037615239620209,0.00034115209845235077,0.004206128418445587,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/6p6/0989.pkl.gz
0281.pkl.gz,26448,375,0.0006285114213824272,0.001206768094561994,0.0008197871502488852,0.0009147265528244075,0.0002899599785450846,0.0002623528416734189,0.00014590112550649792,0.000556735263671726,0.0003782038693316281,0.0003439818974584341,0.0001872135471785441,0.000718304596375674,0.00042200361267113497,0.005251353606581688,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/7p8/0281.pkl.gz
1024.pkl.gz,26448,375,0.0006671544397249818,0.0012691715965047479,0.0008688626112416387,0.0009709739113213673,0.00030778770451433957,0.00027488439809530973,0.00015495777188334614,0.0005855247145518661,0.0004008445830550045,0.00035826099338009953,0.00019996429909951985,0.0007586788269691169,0.00044795318688082945,0.005579063668847084,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/10p4/1024.pkl.gz
0905.pkl.gz,26448,375,0.00018859848205465823,0.0003518045414239168,0.0002450209285598248,0.00026942987304748425,8.700878242962062e-05,7.732457015663385e-05,4.0242561226477847e-05,0.00016230292385444045,0.00011303892824798822,0.00010097729682456702,5.169776704860851e-05,0.00020966680312994868,0.00012429985976464817,0.0016562743112444878,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/3p6/0905.pkl.gz
1166.pkl.gz,26448,375,0.0005864354898221791,0.001126935938373208,0.0007648550672456622,0.0008546140157649079,0.00027054850943386555,0.00023809325648471713,0.0001367565564578399,0.0005199050065129995,0.0003528613306116313,0.00031255651265382767,0.0001758938014972955,0.0006728231674060225,0.0003942712046596606,0.0052057066932320595,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/10p4/1166.pkl.gz
0796.pkl.gz,26448,375,0.0007377681904472411,0.0012915544211864471,0.0009616991737857461,0.0010456659990292294,0.0003403649025131017,0.00032227335032075644,0.00014804542297497392,0.0005958509282208979,0.00044367415830492973,0.000420631084125489,0.00018940521113108844,0.0007699041743762791,0.0004824117602066982,0.005925199016928673,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/8p4/0796.pkl.gz
0654.pkl.gz,26448,375,0.0006527303485199809,0.0011999508133158088,0.0008520805276930332,0.000929273015231796,0.0003011332591995597,0.00028740742709487677,0.00013182108523324132,0.0005535901291295886,0.00039310226566158235,0.000374679482774809,0.00017107551684603095,0.0007189141470007598,0.0004287145608959339,0.006118291988968849,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/7p2/0654.pkl.gz
0524.pkl.gz,26448,375,0.0005928659811615944,0.0011339986231178045,0.000772324507124722,0.00085884984379822,0.00027351517928764224,0.00024141017638612539,0.00013504130765795708,0.0005231634713709354,0.000356307253241539,0.00031842468888498843,0.00017331955314148217,0.0006771408370696008,0.00039622528226958585,0.0062924642115831375,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/10p4/0524.pkl.gz
0623.pkl.gz,26448,375,0.000647453183773905,0.0012100401800125837,0.0008459208183921874,0.0009348085109441075,0.00029869869467802346,0.000272866222076118,0.00014202974853105843,0.0005582448211498559,0.00039026045124046504,0.0003574975999072194,0.00018354631902184337,0.000726964557543397,0.00043126850008300713,0.0055822283029556274,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/7p8/0623.pkl.gz
1167.pkl.gz,26448,375,0.0005768077680841088,0.0011291687842458487,0.000753749452996999,0.0008441636972752401,0.0002661067992448807,0.0002363458916079253,0.0001357716682832688,0.0005209353985264897,0.00034773777588270605,0.00030984790646471083,0.00017535568622406572,0.0006758079398423433,0.0003894501079230141,0.005152730271220207,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/6p6/1167.pkl.gz
0419.pkl.gz,26448,375,0.00038337078876793385,0.000682330341078341,0.0004991365130990744,0.0005440158214020231,0.00017686584033071995,0.00016766434418968856,7.785050547681749e-05,0.00031478898017667234,0.0002302736247656867,0.0002195871202275157,9.982096526073292e-05,0.00040650300798006356,0.00025097839257117745,0.0027290359139442444,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/5p2/0419.pkl.gz
0646.pkl.gz,26448,375,0.0006804170552641153,0.001227238797582686,0.000889379414729774,0.0009795868272223793,0.0003139063192065805,0.0002913975913543254,0.00014686853683087975,0.0005661793984472752,0.0004103098763152957,0.000382873258786276,0.00018942927999887615,0.0007358146831393242,0.00045192656745302533,0.005817141383886337,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/7p8/0646.pkl.gz
1127.pkl.gz,26448,375,0.0006735544884577394,0.0013292322400957346,0.000878036255016923,0.0009892037702527617,0.00031074031721800566,0.00026487704599276185,0.0001631155755603686,0.0006132333073765039,0.00040507683297619224,0.00034715462243184447,0.00021019105042796582,0.0007956168265081942,0.0004563631641555274,0.007938332855701447,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/11p4/1127.pkl.gz
0750.pkl.gz,26448,375,0.00032049353467300534,0.0005757628823630512,0.0004181496915407479,0.00045709119764676296,0.00014785777602810413,0.00013948116975370795,6.56888514640741e-05,0.0002656248689163476,0.0001929108693730086,0.00018251992878504097,8.517157402820885e-05,0.00034514686558395624,0.00021087622960043185,0.0026458948850631714,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/4p6/0750.pkl.gz
0762.pkl.gz,26448,375,0.0006269286386668682,0.0012454376555979252,0.0008215510752052069,0.0009240826397374746,0.00028922976343892515,0.0002497631940059364,0.00015171107952482998,0.0005745752714574337,0.0003790176415350288,0.0003283141413703561,0.00019517783948685974,0.0007494632736779749,0.0004263201206922841,0.006236561574041843,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/10p4/0762.pkl.gz
1122.pkl.gz,26448,375,0.0006299789529293776,0.0011701704934239388,0.0008233364205807447,0.0009060335776525653,0.0002906370209529996,0.00026669036014936864,0.00013638200471177697,0.0005398509674705565,0.0003798413381446153,0.0003509702510200441,0.00017446752463001758,0.0006961778271943331,0.0004179931757134045,0.0057318732142448425,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/10p4/1122.pkl.gz
1165.pkl.gz,26448,375,0.00039081781869754195,0.000766121142078191,0.0005087280296720564,0.0005668176456993571,0.00018030147475656122,0.0001658937253523618,8.931893535191193e-05,0.00035344535717740655,0.0002346986293559894,0.00021655182354152203,0.00011531569907674566,0.00045890064211562276,0.00026149779753803433,0.0034985740203410387,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/5p2/1165.pkl.gz
0822.pkl.gz,26448,375,0.000707602477632463,0.0012254713801667094,0.000921876635402441,0.0010048684396117892,0.00032644817838445306,0.00031296859378926456,0.0001436233869753778,0.0005653638509102166,0.0004253022780176252,0.0004088821879122406,0.0001844821235863492,0.0007329751970246434,0.0004635899222052961,0.005111868493258953,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/8p4/0822.pkl.gz
0425.pkl.gz,26448,375,0.0003909636288881302,0.0006865633768029511,0.0005081361159682274,0.0005558903905333909,0.00018036873370874673,0.00017254689009860158,8.069055184023455e-05,0.00031674199271947145,0.00023442554811481386,0.0002246061631012708,0.0001039938215399161,0.00040714690112508833,0.00025645669869285093,0.003956504166126251,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/5p2/0425.pkl.gz
0145.pkl.gz,26448,375,0.00034889960079453886,0.0005991391954012215,0.00045515314559452236,0.0004928104820947491,0.00016096273611765355,0.00015572889242321253,6.731504254275933e-05,0.0002764092350844294,0.00020998218678869307,0.00020308891544118524,8.716557204024866e-05,0.0003600360651034862,0.00022735500101724143,0.0033329129219055176,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/4p6/0145.pkl.gz
0051.pkl.gz,26448,375,0.0006824785377830267,0.0013985801488161087,0.0008884983253665268,0.0010036708031662973,0.0003148574032820761,0.0002813425671774894,0.00016846820653881878,0.0006452265661209822,0.0004099033831153065,0.00036898115649819374,0.0002153666428057477,0.0008344545494765043,0.00046303722418098456,0.007602769881486893,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/7p8/0051.pkl.gz
0343.pkl.gz,26448,375,0.0005103293806314468,0.000996883725747466,0.0006660333601757884,0.0007437733445824279,0.00023543743009213358,0.00020760431652888656,0.00011877608631039038,0.00045990635408088565,0.00030727050034329295,0.0002717910974752158,0.00015273089229594916,0.0005962900468148291,0.0003431353309943577,0.004644259810447693,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/6p6/0343.pkl.gz
0901.pkl.gz,26448,375,0.0005018530646339059,0.0009584513609297574,0.0006559999310411513,0.0007304214951786264,0.00023152693756856024,0.00020663556642830372,0.00011535528756212443,0.00044217583490535617,0.00030264159431681037,0.00027081306325271726,0.00014819104399066418,0.0005683470517396927,0.0003369755642976248,0.004453795030713081,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/6p6/0901.pkl.gz
0821.pkl.gz,26448,375,0.00039430445758625865,0.0007422633934766054,0.0005143239977769554,0.0005817796350596104,0.0001819099998101592,0.0001705521426629275,9.591129492036998e-05,0.00034243884147144854,0.00023728032829239964,0.00022237608209252357,0.0001254468079423532,0.0004480932839214802,0.0002684005824229016,0.005882013589143753,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/5p2/0821.pkl.gz
0921.pkl.gz,26448,375,0.0005802933592349291,0.001053954940289259,0.0007556251366622746,0.0008200744858875722,0.00026771490229293704,0.0002545280149206519,0.00011451340833446011,0.00048623577458783984,0.00034860314917750657,0.00033170392271131277,0.00014701797044835985,0.00062935909954831,0.0003783365376102646,0.004983644932508469,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/7p2/0921.pkl.gz
0116.pkl.gz,26448,375,0.0003813470248132944,0.0007164806593209505,0.0004960141377523541,0.0005476762008856186,0.0001759321748977527,0.00016754746320657432,8.336302562383935e-05,0.00033054404775612056,0.0002288331597810611,0.00021892334916628897,0.00010712674702517688,0.00042688826215453446,0.00025266733024617024,0.003525426611304283,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/5p2/0116.pkl.gz
0635.pkl.gz,26448,375,0.0003563758509699255,0.000665853382088244,0.0004650982446037233,0.0005111175827072157,0.0001644118456169963,0.00014910697063896805,7.561647362308577e-05,0.00030718755442649126,0.00021457030379679054,0.00019533303566277027,9.778429375728592e-05,0.00039825125713832676,0.0002358010296212272,0.003088356927037239,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/4p6/0635.pkl.gz
0509.pkl.gz,26448,375,0.0006618656916543841,0.001173727330751717,0.0008608633652329445,0.0009398539921188405,0.0003053477848879993,0.0002931425697170198,0.00013520584616344422,0.0005414920742623508,0.00039715415914542973,0.0003812520008068532,0.00017399493663106114,0.00070572440745309,0.0004335961587039284,0.007411051541566849,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/7p2/0509.pkl.gz
0356.pkl.gz,26448,375,0.0006934802513569593,0.0013960162177681923,0.0009039199794642627,0.0010189509680729378,0.00031993299489840865,0.0002699600299820304,0.00016931425489019603,0.0006440439610742033,0.00041701807640492916,0.00035397778265178204,0.00021697407646570355,0.0008317353785969317,0.0004700870018536314,0.006174538750201464,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/11p4/0356.pkl.gz
1021.pkl.gz,26448,375,0.0004674289666581899,0.0009352698689326644,0.0006110372487455606,0.0006869946236342066,0.00021564554481301457,0.00018915708642452955,0.00011237366561545059,0.0004314811376389116,0.0002818983921315521,0.0002485072473064065,0.0001448612893000245,0.0005576229305006564,0.00031694087074728703,0.004664845764636993,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/6p6/1021.pkl.gz
0355.pkl.gz,26448,375,0.0003301227989140898,0.0006233430467545986,0.00042883006972260773,0.00046803531590923177,0.00015230018470901996,0.00014172428927849978,6.722041871398687e-05,0.0002875755890272558,0.00019783817697316408,0.00018419610569253564,8.650888048578054e-05,0.00037137334584258497,0.00021592531831284408,0.0026521505787968636,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/4p6/0355.pkl.gz
1063.pkl.gz,26448,375,0.0006414616364054382,0.0012313034385442734,0.0008375200559385121,0.000932444790876475,0.0002959344710689038,0.0002634124830365181,0.000147043087054044,0.0005680546164512634,0.00038638486876152456,0.0003463027533143759,0.00018910210928879678,0.0007348012295551598,0.00043017775099379277,0.005740754306316376,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/10p4/1063.pkl.gz
0763.pkl.gz,26448,375,0.0005335964960977435,0.0010471617570146918,0.0006975940195843577,0.0007852741095730995,0.00024617151939310133,0.00022510692360810935,0.00012887694174423814,0.0004831017286051065,0.0003218308265786618,0.0002957202959805727,0.0001663513685343787,0.0006262119859457016,0.00036228148312357543,0.00490142498165369,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/6p4/0763.pkl.gz
0569.pkl.gz,26448,375,0.0003932435065507889,0.0007975411717779934,0.0005140163120813668,0.0005829801082446476,0.00018142053158953786,0.00016594165936112404,9.671486623119563e-05,0.00036794081097468734,0.000237138316151686,0.00021598333842121065,0.0001268932392122224,0.00048714366857893765,0.00026895430749660745,0.005115829408168793,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/5p2/0569.pkl.gz
0379.pkl.gz,26448,375,0.0007078013150021434,0.0013113734312355518,0.0009258860955014825,0.0010289568040761279,0.0003265398845542222,0.00030166844953782856,0.00016062577196862549,0.0006049942458048463,0.00042715203016996384,0.00039673654828220606,0.00020708460942842066,0.0007836880977265537,0.0004747030513247138,0.006458320654928684,/Users/kkreth/PycharmProjects/data/Final_Cubed_OG_Data_wLatent/7p8/0379.pkl.gz
